"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034033","BP","GO:0034033","purine nucleoside bisphosphate biosynthetic process","1/5","37/18057",0.0102045591068562,0.021609654579225,0.00758233494007895,"777719",1
"GO:0009266","BP","GO:0009266","response to temperature stimulus","1/5","48/18057",0.013222225905165,0.0272000075763394,0.0095438623074875,"140633",1
"GO:0033865","BP","GO:0033865","nucleoside bisphosphate metabolic process","1/5","72/18057",0.0197806813891187,0.0374791857899091,0.0131505915052313,"777719",1
"GO:0033875","BP","GO:0033875","ribonucleoside bisphosphate metabolic process","1/5","72/18057",0.0197806813891187,0.0374791857899091,0.0131505915052313,"777719",1
"GO:0034032","BP","GO:0034032","purine nucleoside bisphosphate metabolic process","1/5","72/18057",0.0197806813891187,0.0374791857899091,0.0131505915052313,"777719",1
"GO:0090130","BP","GO:0090130","tissue migration","1/5","78/18057",0.0214148338312538,0.0395350778423146,0.0138719571376543,"570210",1
"GO:0044272","BP","GO:0044272","sulfur compound biosynthetic process","1/5","89/18057",0.0244051190807445,0.0439292143453401,0.0154137594194176,"777719",1
"GO:0045765","BP","GO:0045765","regulation of angiogenesis","1/5","95/18057",0.0260330999508914,0.0457166633283947,0.0160409345011911,"140633",1
"GO:1901342","BP","GO:1901342","regulation of vasculature development","1/5","103/18057",0.0282003596746326,0.0483434737279417,0.0169626223606813,"140633",1
"GO:0030175","CC","GO:0030175","filopodium","1/4","47/18405",0.0101763815028565,0.0313752707994571,0.00550443347358896,"570210",1
"GO:0030027","CC","GO:0030027","lamellipodium","1/4","72/18405",0.0155576000000046,0.0313752707994571,0.00550443347358896,"570210",1
"GO:0098858","CC","GO:0098858","actin-based cell projection","1/4","78/18405",0.0168458208514003,0.0313752707994571,0.00550443347358896,"570210",1
"GO:0044297","CC","GO:0044297","cell body","1/4","97/18405",0.020916847199638,0.0313752707994571,0.00550443347358896,"570210",1
"GO:0031252","CC","GO:0031252","cell leading edge","1/4","142/18405",0.0305083155958324,0.0366099787149989,0.00642280328333315,"570210",1
"GO:0070566","MF","GO:0070566","adenylyltransferase activity","1/4","25/17701",0.00563791798877278,0.037400568061091,0.0118107057035024,"777719",1
"GO:0071949","MF","GO:0071949","FAD binding","1/4","39/17701",0.00878471989760399,0.037400568061091,0.0118107057035024,"100003956",1
"GO:0050660","MF","GO:0050660","flavin adenine dinucleotide binding","1/4","82/17701",0.0184032117759277,0.037400568061091,0.0118107057035024,"100003956",1
"GO:0008081","MF","GO:0008081","phosphoric diester hydrolase activity","1/4","93/17701",0.0208524710376784,0.037400568061091,0.0118107057035024,"100126020",1
"GO:0003714","MF","GO:0003714","transcription corepressor activity","1/4","95/17701",0.0212972979854592,0.037400568061091,0.0118107057035024,"100003956",1
"GO:0008134","MF","GO:0008134","transcription factor binding","1/4","115/17701",0.0257372361919636,0.037400568061091,0.0118107057035024,"140633",1
"GO:0016779","MF","GO:0016779","nucleotidyltransferase activity","1/4","117/17701",0.0261803976427637,0.037400568061091,0.0118107057035024,"777719",1
