"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"dre00500","dre00500","Starch and sucrose metabolism - Danio rerio (zebrafish)","1/75","38/7368",0.322790455460701,0.72153160632392,0.719532903813327,"321224",1
"dre00601","dre00601","Glycosphingolipid biosynthesis - lacto and neolacto series - Danio rerio (zebrafish)","1/75","38/7368",0.322790455460701,0.72153160632392,0.719532903813327,"558930",1
"dre04210","dre04210","Apoptosis - Danio rerio (zebrafish)","3/75","201/7368",0.335955514588961,0.729503403107459,0.7274826180573,"57934/65225/564921",3
"dre01250","dre01250","Biosynthesis of nucleotide sugars - Danio rerio (zebrafish)","1/75","45/7368",0.369849485432182,0.75157580262919,0.749493875198085,"321224",1
"dre03460","dre03460","Fanconi anemia pathway - Danio rerio (zebrafish)","1/75","51/7368",0.407606903679,0.75157580262919,0.749493875198085,"565458",1
"dre04810","dre04810","Regulation of actin cytoskeleton - Danio rerio (zebrafish)","4/75","321/7368",0.414032918416485,0.75157580262919,0.749493875198085,"57934/794698/793127/565774",4
"dre00380","dre00380","Tryptophan metabolism - Danio rerio (zebrafish)","1/75","53/7368",0.419689665517617,0.75157580262919,0.749493875198085,"368262",1
"dre03082","dre03082","ATP-dependent chromatin remodeling - Danio rerio (zebrafish)","2/75","141/7368",0.42244784478588,0.75157580262919,0.749493875198085,"57934/570115",2
"dre03040","dre03040","Spliceosome - Danio rerio (zebrafish)","2/75","143/7368",0.42949227335097,0.75157580262919,0.749493875198085,"573376/560210",2
"dre00565","dre00565","Ether lipid metabolism - Danio rerio (zebrafish)","1/75","56/7368",0.43735927179601,0.75157580262919,0.749493875198085,"553508",1
"dre05132","dre05132","Salmonella infection - Danio rerio (zebrafish)","4/75","332/7368",0.439438010524972,0.75157580262919,0.749493875198085,"57934/100329883/100004870/562529",4
"dre04520","dre04520","Adherens junction - Danio rerio (zebrafish)","2/75","148/7368",0.446908141963778,0.75157580262919,0.749493875198085,"57934/58092",2
"dre04350","dre04350","TGF-beta signaling pathway - Danio rerio (zebrafish)","2/75","153/7368",0.464032068956243,0.75157580262919,0.749493875198085,"58092/116992",2
"dre00520","dre00520","Amino sugar and nucleotide sugar metabolism - Danio rerio (zebrafish)","1/75","65/7368",0.487244297284819,0.75157580262919,0.749493875198085,"321224",1
"dre00970","dre00970","Aminoacyl-tRNA biosynthesis - Danio rerio (zebrafish)","1/75","67/7368",0.497722679780643,0.75157580262919,0.749493875198085,"324940",1
"dre04622","dre04622","RIG-I-like receptor signaling pathway - Danio rerio (zebrafish)","1/75","67/7368",0.497722679780643,0.75157580262919,0.749493875198085,"559568",1
"dre00330","dre00330","Arginine and proline metabolism - Danio rerio (zebrafish)","1/75","68/7368",0.502882356402538,0.75157580262919,0.749493875198085,"114426",1
"dre00230","dre00230","Purine metabolism - Danio rerio (zebrafish)","2/75","166/7368",0.507090579930617,0.75157580262919,0.749493875198085,"402953/436981",2
"dre00982","dre00982","Drug metabolism - cytochrome P450 - Danio rerio (zebrafish)","1/75","72/7368",0.523003232497538,0.75157580262919,0.749493875198085,"723997",1
"dre00561","dre00561","Glycerolipid metabolism - Danio rerio (zebrafish)","1/75","73/7368",0.527906570979265,0.75157580262919,0.749493875198085,"334270",1
"dre04621","dre04621","NOD-like receptor signaling pathway - Danio rerio (zebrafish)","2/75","173/7368",0.529350849269816,0.75157580262919,0.749493875198085,"557239/793200",2
"dre00980","dre00980","Metabolism of xenobiotics by cytochrome P450 - Danio rerio (zebrafish)","1/75","76/7368",0.542320137854685,0.75157580262919,0.749493875198085,"723997",1
"dre04142","dre04142","Lysosome - Danio rerio (zebrafish)","2/75","184/7368",0.562961980166125,0.75157580262919,0.749493875198085,"564790/65225",2
"dre00010","dre00010","Glycolysis / Gluconeogenesis - Danio rerio (zebrafish)","1/75","81/7368",0.565383871696977,0.75157580262919,0.749493875198085,"321224",1
"dre04020","dre04020","Calcium signaling pathway - Danio rerio (zebrafish)","4/75","391/7368",0.568837834693285,0.75157580262919,0.749493875198085,"565241/553296/797199/260440",4
"dre04330","dre04330","Notch signaling pathway - Danio rerio (zebrafish)","1/75","84/7368",0.578667631759326,0.75157580262919,0.749493875198085,"30206",1
"dre04110","dre04110","Cell cycle - Danio rerio (zebrafish)","2/75","191/7368",0.583460162567398,0.75157580262919,0.749493875198085,"327226/58092",2
"dre04218","dre04218","Cellular senescence - Danio rerio (zebrafish)","2/75","201/7368",0.611526222654865,0.757481930286785,0.755383642391254,"565241/58092",2
"dre01230","dre01230","Biosynthesis of amino acids - Danio rerio (zebrafish)","1/75","92/7368",0.612163971167925,0.757481930286785,0.755383642391254,"407673",1
"dre05168","dre05168","Herpes simplex virus 1 infection - Danio rerio (zebrafish)","2/75","204/7368",0.619666081035165,0.757481930286785,0.755383642391254,"564921/565774",2
"dre04920","dre04920","Adipocytokine signaling pathway - Danio rerio (zebrafish)","1/75","96/7368",0.627912652737729,0.757481930286785,0.755383642391254,"393285",1
"dre00983","dre00983","Drug metabolism - other enzymes - Danio rerio (zebrafish)","1/75","105/7368",0.661076898493064,0.765408487018394,0.763288241902,"723997",1
"dre04060","dre04060","Cytokine-cytokine receptor interaction - Danio rerio (zebrafish)","2/75","224/7368",0.670651183856548,0.765408487018394,0.763288241902,"100174902/100333821",2
"dre01232","dre01232","Nucleotide metabolism - Danio rerio (zebrafish)","1/75","110/7368",0.678222960462385,0.765408487018394,0.763288241902,"402953",1
"dre04012","dre04012","ErbB signaling pathway - Danio rerio (zebrafish)","1/75","111/7368",0.68154801942702,0.765408487018394,0.763288241902,"564921",1
"dre00564","dre00564","Glycerophospholipid metabolism - Danio rerio (zebrafish)","1/75","112/7368",0.684839172595406,0.765408487018394,0.763288241902,"558499",1
"dre04070","dre04070","Phosphatidylinositol signaling system - Danio rerio (zebrafish)","1/75","119/7368",0.706956113657296,0.77867629910079,0.776519301042339,"556136",1
"dre04625","dre04625","C-type lectin receptor signaling pathway - Danio rerio (zebrafish)","1/75","129/7368",0.735918984502572,0.78865270304272,0.786468069516286,"565241",1
"dre04814","dre04814","Motor proteins - Danio rerio (zebrafish)","2/75","254/7368",0.73676765678991,0.78865270304272,0.786468069516286,"57934/100149148",2
"dre04114","dre04114","Oocyte meiosis - Danio rerio (zebrafish)","1/75","151/7368",0.79006453146207,0.833957005432185,0.831646875223232,"565241",1
"dre04145","dre04145","Phagosome - Danio rerio (zebrafish)","1/75","183/7368",0.849826964490369,0.884529526345422,0.882079306050837,"57934",1
"dre04217","dre04217","Necroptosis - Danio rerio (zebrafish)","1/75","197/7368",0.870361660340815,0.884529526345422,0.882079306050837,"570115",1
"dre01240","dre01240","Biosynthesis of cofactors - Danio rerio (zebrafish)","1/75","202/7368",0.87700244511292,0.884529526345422,0.882079306050837,"550242",1
"dre04150","dre04150","mTOR signaling pathway - Danio rerio (zebrafish)","1/75","208/7368",0.884529526345422,0.884529526345422,0.882079306050837,"378866",1
