"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"dre00600","dre00600","Sphingolipid metabolism - Danio rerio (zebrafish)","1/55","74/7368",0.427210110496373,0.716706608307454,0.685843644313353,"724080",1
"dre03008","dre03008","Ribosome biogenesis in eukaryotes - Danio rerio (zebrafish)","1/55","76/7368",0.435816310797233,0.716706608307454,0.685843644313353,"100037361",1
"dre04140","dre04140","Autophagy - animal - Danio rerio (zebrafish)","2/55","200/7368",0.442677180418382,0.716706608307454,0.685843644313353,"569326/550513",2
"dre04210","dre04210","Apoptosis - Danio rerio (zebrafish)","2/55","201/7368",0.445226832433418,0.716706608307454,0.685843644313353,"57934/569326",2
"dre04218","dre04218","Cellular senescence - Danio rerio (zebrafish)","2/55","201/7368",0.445226832433418,0.716706608307454,0.685843644313353,"550513/58092",2
"dre04144","dre04144","Endocytosis - Danio rerio (zebrafish)","3/55","341/7368",0.471561980455127,0.723456641968218,0.692303006668151,"100334106/58092/560210",3
"dre03018","dre03018","RNA degradation - Danio rerio (zebrafish)","1/55","86/7368",0.476978831386836,0.723456641968218,0.692303006668151,"560362",1
"dre01230","dre01230","Biosynthesis of amino acids - Danio rerio (zebrafish)","1/55","92/7368",0.500245474132019,0.723456641968218,0.692303006668151,"407673",1
"dre04310","dre04310","Wnt signaling pathway - Danio rerio (zebrafish)","2/55","225/7368",0.504455254195777,0.723456641968218,0.692303006668151,"559273/58092",2
"dre03320","dre03320","PPAR signaling pathway - Danio rerio (zebrafish)","1/55","94/7368",0.507772820798913,0.723456641968218,0.692303006668151,"100333227",1
"dre04920","dre04920","Adipocytokine signaling pathway - Danio rerio (zebrafish)","1/55","96/7368",0.515188820795549,0.723456641968218,0.692303006668151,"100333227",1
"dre04012","dre04012","ErbB signaling pathway - Danio rerio (zebrafish)","1/55","111/7368",0.567419140447213,0.768694757396952,0.73559306927938,"101885162",1
"dre04914","dre04914","Progesterone-mediated oocyte maturation - Danio rerio (zebrafish)","1/55","112/7368",0.570697622915919,0.768694757396952,0.73559306927938,"557026",1
"dre04625","dre04625","C-type lectin receptor signaling pathway - Danio rerio (zebrafish)","1/55","129/7368",0.622840411640011,0.812651250033245,0.777656698596407,"550513",1
"dre04912","dre04912","GnRH signaling pathway - Danio rerio (zebrafish)","1/55","132/7368",0.631373106884135,0.812651250033245,0.777656698596407,"557026",1
"dre03010","dre03010","Ribosome - Danio rerio (zebrafish)","1/55","138/7368",0.647873809478713,0.812651250033245,0.777656698596407,"100037361",1
"dre03040","dre03040","Spliceosome - Danio rerio (zebrafish)","1/55","143/7368",0.661068633645613,0.812651250033245,0.777656698596407,"560210",1
"dre04260","dre04260","Cardiac muscle contraction - Danio rerio (zebrafish)","1/55","145/7368",0.666209547914501,0.812651250033245,0.777656698596407,"562422",1
"dre04114","dre04114","Oocyte meiosis - Danio rerio (zebrafish)","1/55","151/7368",0.681177269640123,0.812651250033245,0.777656698596407,"557026",1
"dre04810","dre04810","Regulation of actin cytoskeleton - Danio rerio (zebrafish)","2/55","321/7368",0.698618370971731,0.812651250033245,0.777656698596407,"57934/550513",2
"dre04120","dre04120","Ubiquitin mediated proteolysis - Danio rerio (zebrafish)","1/55","161/7368",0.704672032378119,0.812651250033245,0.777656698596407,"100001914",1
"dre00230","dre00230","Purine metabolism - Danio rerio (zebrafish)","1/55","166/7368",0.715773308794198,0.812651250033245,0.777656698596407,"557026",1
"dre04621","dre04621","NOD-like receptor signaling pathway - Danio rerio (zebrafish)","1/55","173/7368",0.73062966666349,0.812651250033245,0.777656698596407,"557239",1
"dre04270","dre04270","Vascular smooth muscle contraction - Danio rerio (zebrafish)","1/55","177/7368",0.738773863666586,0.812651250033245,0.777656698596407,"557026",1
"dre04142","dre04142","Lysosome - Danio rerio (zebrafish)","1/55","184/7368",0.752448413311177,0.814124512762913,0.779066519390347,"569326",1
"dre05168","dre05168","Herpes simplex virus 1 infection - Danio rerio (zebrafish)","1/55","204/7368",0.787762188185714,0.838585555165437,0.802474215469318,"565338",1
"dre04060","dre04060","Cytokine-cytokine receptor interaction - Danio rerio (zebrafish)","1/55","224/7368",0.818116951087887,0.857074901139691,0.820167369511666,"541493",1
"dre04530","dre04530","Tight junction - Danio rerio (zebrafish)","1/55","248/7368",0.848954951109823,0.875484793332005,0.837784491226799,"57934",1
"dre04510","dre04510","Focal adhesion - Danio rerio (zebrafish)","1/55","278/7368",0.880363269198791,0.893907319494157,0.855413702865222,"57934",1
"dre05132","dre05132","Salmonella infection - Danio rerio (zebrafish)","1/55","332/7368",0.921559462842068,0.921559462842068,0.881875084059396,"57934",1
