"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"dre00051","dre00051","Fructose and mannose metabolism - Danio rerio (zebrafish)","1/70","45/7368",0.350051573467655,0.820695132283323,0.719908010774845,"393160",1
"dre00260","dre00260","Glycine, serine and threonine metabolism - Danio rerio (zebrafish)","1/70","47/7368",0.362418641260177,0.820695132283323,0.719908010774845,"619259",1
"dre03410","dre03410","Base excision repair - Danio rerio (zebrafish)","1/70","50/7368",0.380535551037263,0.820695132283323,0.719908010774845,"386707",1
"dre03460","dre03460","Fanconi anemia pathway - Danio rerio (zebrafish)","1/70","51/7368",0.386461010374157,0.820695132283323,0.719908010774845,"100332714",1
"dre00620","dre00620","Pyruvate metabolism - Danio rerio (zebrafish)","1/70","55/7368",0.409609241233505,0.820695132283323,0.719908010774845,"571263",1
"dre04114","dre04114","Oocyte meiosis - Danio rerio (zebrafish)","2/70","151/7368",0.422264658880984,0.820695132283323,0.719908010774845,"58025/445246",2
"dre04623","dre04623","Cytosolic DNA-sensing pathway - Danio rerio (zebrafish)","1/70","63/7368",0.453353258402396,0.820695132283323,0.719908010774845,"553705",1
"dre00230","dre00230","Purine metabolism - Danio rerio (zebrafish)","2/70","166/7368",0.470651735171202,0.820695132283323,0.719908010774845,"415192/791647",2
"dre00240","dre00240","Pyrimidine metabolism - Danio rerio (zebrafish)","1/70","69/7368",0.484049518120064,0.820695132283323,0.719908010774845,"494065",1
"dre00480","dre00480","Glutathione metabolism - Danio rerio (zebrafish)","1/70","69/7368",0.484049518120064,0.820695132283323,0.719908010774845,"393191",1
"dre04340","dre04340","Hedgehog signaling pathway - Danio rerio (zebrafish)","1/70","69/7368",0.484049518120064,0.820695132283323,0.719908010774845,"30269",1
"dre04621","dre04621","NOD-like receptor signaling pathway - Danio rerio (zebrafish)","2/70","173/7368",0.492417079369994,0.820695132283323,0.719908010774845,"448858/565155",2
"dre01212","dre01212","Fatty acid metabolism - Danio rerio (zebrafish)","1/70","78/7368",0.526934785703601,0.829775264866459,0.727873039356543,"327274",1
"dre04217","dre04217","Necroptosis - Danio rerio (zebrafish)","2/70","197/7368",0.562708478130097,0.829775264866459,0.727873039356543,"553353/565155",2
"dre04218","dre04218","Cellular senescence - Danio rerio (zebrafish)","2/70","201/7368",0.573743399145445,0.829775264866459,0.727873039356543,"553353/58025",2
"dre03083","dre03083","Polycomb repressive complex - Danio rerio (zebrafish)","1/70","90/7368",0.578692796877592,0.829775264866459,0.727873039356543,"550463",1
"dre04115","dre04115","p53 signaling pathway - Danio rerio (zebrafish)","1/70","90/7368",0.578692796877592,0.829775264866459,0.727873039356543,"58025",1
"dre04150","dre04150","mTOR signaling pathway - Danio rerio (zebrafish)","2/70","208/7368",0.592575626358222,0.829775264866459,0.727873039356543,"58023/541523",2
"dre04137","dre04137","Mitophagy - animal - Danio rerio (zebrafish)","1/70","94/7368",0.594672273154295,0.829775264866459,0.727873039356543,"751649",1
"dre04146","dre04146","Peroxisome - Danio rerio (zebrafish)","1/70","102/7368",0.624860049051656,0.852081885070439,0.747440250061789,"619259",1
"dre03082","dre03082","ATP-dependent chromatin remodeling - Danio rerio (zebrafish)","1/70","141/7368",0.743081351625457,0.922732012721087,0.809414046246568,"192313",1
"dre04916","dre04916","Melanogenesis - Danio rerio (zebrafish)","1/70","147/7368",0.757660290596042,0.922732012721087,0.809414046246568,"58023",1
"dre04120","dre04120","Ubiquitin mediated proteolysis - Danio rerio (zebrafish)","1/70","161/7368",0.788581492047796,0.922732012721087,0.809414046246568,"503534",1
"dre04910","dre04910","Insulin signaling pathway - Danio rerio (zebrafish)","1/70","180/7368",0.824408260205746,0.922732012721087,0.809414046246568,"541523",1
"dre04068","dre04068","FoxO signaling pathway - Danio rerio (zebrafish)","1/70","182/7368",0.827811826943775,0.922732012721087,0.809414046246568,"58025",1
"dre04145","dre04145","Phagosome - Danio rerio (zebrafish)","1/70","183/7368",0.829489140068453,0.922732012721087,0.809414046246568,"791986",1
"dre05132","dre05132","Salmonella infection - Danio rerio (zebrafish)","2/70","332/7368",0.830708029324277,0.922732012721087,0.809414046246568,"565155/406297",2
"dre04142","dre04142","Lysosome - Danio rerio (zebrafish)","1/70","184/7368",0.831150345384418,0.922732012721087,0.809414046246568,"368852",1
"dre04110","dre04110","Cell cycle - Danio rerio (zebrafish)","1/70","191/7368",0.842340393719349,0.922732012721087,0.809414046246568,"58025",1
"dre04210","dre04210","Apoptosis - Danio rerio (zebrafish)","1/70","201/7368",0.857068719157897,0.922732012721087,0.809414046246568,"553353",1
"dre01240","dre01240","Biosynthesis of cofactors - Danio rerio (zebrafish)","1/70","202/7368",0.858464727202958,0.922732012721087,0.809414046246568,"494065",1
"dre05168","dre05168","Herpes simplex virus 1 infection - Danio rerio (zebrafish)","1/70","204/7368",0.861216545206348,0.922732012721087,0.809414046246568,"560127",1
"dre04310","dre04310","Wnt signaling pathway - Danio rerio (zebrafish)","1/70","225/7368",0.887108932362912,0.933798876171486,0.819121821203058,"58023",1
"dre04814","dre04814","Motor proteins - Danio rerio (zebrafish)","1/70","254/7368",0.915202732911077,0.946761447839045,0.830492498104425,"406297",1
"dre04810","dre04810","Regulation of actin cytoskeleton - Danio rerio (zebrafish)","1/70","321/7368",0.956418753221649,0.972629240564389,0.853183544354727,"402820",1
"dre04010","dre04010","MAPK signaling pathway - Danio rerio (zebrafish)","1/70","420/7368",0.983891595950955,0.983891595950955,0.86306280346575,"58118",1
