"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005506","MF","GO:0005506","iron ion binding","16/230","184/17701",2.39473804266992e-09,1.64279029727157e-07,1.27551310483261e-07,"553969/562008/559569/140634/394148/492484/494153/393108/100034366/553537/393484/564107/492759/558239/565942/100004700",16
"GO:0016712","MF","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","8/230","51/17701",2.831488564445e-07,1.61866762934106e-05,1.2567835207098e-05,"140634/492484/494153/393108/100034366/553537/393484/564107",8
"GO:0022804","MF","GO:0022804","active transmembrane transporter activity","19/230","379/17701",5.67313932659774e-07,2.77983827003289e-05,2.15835225508155e-05,"64612/558924/571189/393561/556979/326030/797199/570312/565315/100334171/359838/563896/793301/572215/570849/558346/393932/393329/140512",19
"GO:0046943","MF","GO:0046943","carboxylic acid transmembrane transporter activity","11/230","141/17701",2.34673810854555e-06,0.00010061639640389,7.8121676508161e-05,"571189/445158/795588/565315/100004228/561766/563896/793301/101884924/641560/393329",11
"GO:0005342","MF","GO:0005342","organic acid transmembrane transporter activity","11/230","144/17701",2.88375948415174e-06,0.000109903278118227,8.53322981860105e-05,"571189/445158/795588/565315/100004228/561766/563896/793301/101884924/641560/393329",11
"GO:0008514","MF","GO:0008514","organic anion transmembrane transporter activity","12/230","196/17701",1.01128710472975e-05,0.000293754099927073,0.000228079752283411,"571189/445158/393561/795588/565315/100004228/561766/563896/793301/101884924/641560/393329",12
"GO:0015291","MF","GO:0015291","secondary active transmembrane transporter activity","13/230","230/17701",1.02417988755232e-05,0.000293754099927073,0.000228079752283411,"326030/797199/570312/565315/100334171/359838/563896/793301/572215/570849/558346/393932/393329",13
"GO:0008028","MF","GO:0008028","monocarboxylic acid transmembrane transporter activity","6/230","39/17701",1.0277111367711e-05,0.000293754099927073,0.000228079752283411,"571189/445158/795588/100004228/561766/393329",6
"GO:0015293","MF","GO:0015293","symporter activity","10/230","141/17701",1.5782447557823e-05,0.000416413808641023,0.000323316537014512,"326030/565315/100334171/359838/793301/572215/570849/558346/393932/393329",10
"GO:0008235","MF","GO:0008235","metalloexopeptidase activity","6/230","50/17701",4.44329280225335e-05,0.00108860673655207,0.000845227878924885,"558452/322412/322533/431764/325886/246092",6
"GO:0004180","MF","GO:0004180","carboxypeptidase activity","5/230","35/17701",8.37587548923263e-05,0.00191528352853786,0.00148708526229885,"492331/322412/431764/325886/246092",5
"GO:0008020","MF","GO:0008020","G protein-coupled photoreceptor activity","5/230","37/17701",0.000110115034310634,0.00236059104803421,0.00183283576845989,"100884131/447916/550575/569628/30503",5
"GO:0008238","MF","GO:0008238","exopeptidase activity","7/230","88/17701",0.000148361341575032,0.00283779597206848,0.00220335240427597,"492331/558452/322412/322533/431764/325886/246092",7
"GO:0042578","MF","GO:0042578","phosphoric ester hydrolase activity","15/230","382/17701",0.000148922237601261,0.00283779597206848,0.00220335240427597,"565241/566188/555247/445118/100000665/564392/799627/799099/492483/571011/140818/574009/353314/554477/571463",15
"GO:0004181","MF","GO:0004181","metallocarboxypeptidase activity","4/230","23/17701",0.000202503011729545,0.00365571226438074,0.00283840786523961,"322412/431764/325886/246092",4
"GO:0009881","MF","GO:0009881","photoreceptor activity","5/230","43/17701",0.000228249962410128,0.0039144868553337,0.0030393284468296,"100884131/447916/550575/569628/30503",5
"GO:0008237","MF","GO:0008237","metallopeptidase activity","9/230","172/17701",0.000424437889889198,0.0069324855348569,0.00538259579658983,"492331/558452/322412/322533/431764/325886/246092/101448000/574001",9
"GO:0008395","MF","GO:0008395","steroid hydroxylase activity","4/230","28/17701",0.000444993200168688,0.00693784852990272,0.00538675979151569,"553969/394148/492759/558239",4
"GO:0022853","MF","GO:0022853","active monoatomic ion transmembrane transporter activity","9/230","178/17701",0.000544447877874996,0.00811937487439668,0.00630413332276311,"64612/797199/570312/565315/359838/572215/570849/393329/140512",9
"GO:1901618","MF","GO:1901618","organic hydroxy compound transmembrane transporter activity","4/230","31/17701",0.000663301550499524,0.00885518992393755,0.00687544284411907,"571189/556979/570191/393329",4
"GO:0004553","MF","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","7/230","117/17701",0.000844084249614294,0.00885518992393755,0.00687544284411907,"406323/406338/445049/406539/565117/322481/561967",7
"GO:0010296","MF","GO:0010296","prenylcysteine methylesterase activity","3/230","15/17701",0.00087777392832034,0.00885518992393755,0.00687544284411907,"565117/322481/561967",3
"GO:0043905","MF","GO:0043905","Ser-tRNA(Thr) hydrolase activity","3/230","15/17701",0.00087777392832034,0.00885518992393755,0.00687544284411907,"565117/322481/561967",3
"GO:0043906","MF","GO:0043906","Ala-tRNA(Pro) hydrolase activity","3/230","15/17701",0.00087777392832034,0.00885518992393755,0.00687544284411907,"565117/322481/561967",3
"GO:0043907","MF","GO:0043907","Cys-tRNA(Pro) hydrolase activity","3/230","15/17701",0.00087777392832034,0.00885518992393755,0.00687544284411907,"565117/322481/561967",3
"GO:0043908","MF","GO:0043908","Ser(Gly)-tRNA(Ala) hydrolase activity","3/230","15/17701",0.00087777392832034,0.00885518992393755,0.00687544284411907,"565117/322481/561967",3
"GO:0047376","MF","GO:0047376","all-trans-retinyl-palmitate hydrolase, all-trans-retinol forming activity","3/230","15/17701",0.00087777392832034,0.00885518992393755,0.00687544284411907,"565117/322481/561967",3
"GO:0051723","MF","GO:0051723","protein methylesterase activity","3/230","15/17701",0.00087777392832034,0.00885518992393755,0.00687544284411907,"565117/322481/561967",3
"GO:0052767","MF","GO:0052767","mannosyl-oligosaccharide 1,6-alpha-mannosidase activity","3/230","15/17701",0.00087777392832034,0.00885518992393755,0.00687544284411907,"565117/322481/561967",3
"GO:0052768","MF","GO:0052768","mannosyl-oligosaccharide 1,3-alpha-mannosidase activity","3/230","15/17701",0.00087777392832034,0.00885518992393755,0.00687544284411907,"565117/322481/561967",3
"GO:0004806","MF","GO:0004806","triglyceride lipase activity","3/230","16/17701",0.00107002077897447,0.0104862036339498,0.00814181224302377,"565117/322481/101887155",3
"GO:0050253","MF","GO:0050253","retinyl-palmitate esterase activity","3/230","17/17701",0.0012869113169587,0.0122614050476898,0.00952013342662429,"565117/322481/561967",3
"GO:0016791","MF","GO:0016791","phosphatase activity","11/230","287/17701",0.0013748118293912,0.0127448772292212,0.00989551615465078,"565241/566188/445118/100000665/799627/799099/140818/574009/353314/554477/571463",11
"GO:0015081","MF","GO:0015081","sodium ion transmembrane transporter activity","7/230","130/17701",0.00156049654921252,0.0140855346415762,0.0109364439598551,"64612/797199/570312/565315/359838/570849/393329",7
"GO:0030247","MF","GO:0030247","polysaccharide binding","3/230","20/17701",0.00209636503115142,0.0184372616842291,0.0143152591870798,"553377/492483/100001260",3
"GO:0016798","MF","GO:0016798","hydrolase activity, acting on glycosyl bonds","7/230","142/17701",0.00257726184281637,0.0221000203021504,0.0171591380587511,"406323/406338/445049/406539/565117/322481/561967",7
"GO:0015020","MF","GO:0015020","glucuronosyltransferase activity","4/230","45/17701",0.00272559122424557,0.02280189731503,0.0177040970406708,"563413/767756/100384895/406731",4
"GO:0015294","MF","GO:0015294","solute:monoatomic cation symporter activity","5/230","82/17701",0.00429898039241468,0.0351083398713865,0.0272591989794715,"565315/359838/572215/570849/393329",5
"GO:0002161","MF","GO:0002161","aminoacyl-tRNA editing activity","3/230","26/17701",0.00451493695830127,0.0360144971324962,0.0279627674528818,"565117/322481/561967",3
