"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"dre01212","dre01212","Fatty acid metabolism - Danio rerio (zebrafish)","4/166","78/7368",0.0986795224592351,0.276850882455076,0.199090264610738,"405845/449677/406648/431754",4
"dre00340","dre00340","Histidine metabolism - Danio rerio (zebrafish)","2/166","26/7368",0.115416406384861,0.315055595807324,0.226564211680098,"555401/557008",2
"dre00565","dre00565","Ether lipid metabolism - Danio rerio (zebrafish)","3/166","56/7368",0.131577846491797,0.349720065675565,0.251492282768254,"560649/751651/571738",3
"dre04514","dre04514","Cell adhesion molecules - Danio rerio (zebrafish)","7/166","194/7368",0.147758360604447,0.382656267206388,0.275177513676298,"557935/81580/436719/81591/436897/81587/445070",7
"dre00220","dre00220","Arginine biosynthesis - Danio rerio (zebrafish)","2/166","31/7368",0.153796341054922,0.388335761163677,0.279261777178674,"100000775/556445",2
"dre04920","dre04920","Adipocytokine signaling pathway - Danio rerio (zebrafish)","4/166","96/7368",0.170423016717409,0.419822553377032,0.301904702272175,"445118/449677/436636/378727",4
"dre00562","dre00562","Inositol phosphate metabolism - Danio rerio (zebrafish)","4/166","97/7368",0.174852824856479,0.420479412154867,0.30237706554128,"566188/560753/406290/447840",4
"dre00020","dre00020","Citrate cycle (TCA cycle) - Danio rerio (zebrafish)","2/166","35/7368",0.186005739187981,0.433799732557861,0.311956034877461,"794259/378727",2
"dre00410","dre00410","beta-Alanine metabolism - Danio rerio (zebrafish)","2/166","36/7368",0.194205325931348,0.433799732557861,0.311956034877461,"541429/557008",2
"dre00330","dre00330","Arginine and proline metabolism - Danio rerio (zebrafish)","3/166","68/7368",0.197277618195949,0.433799732557861,0.311956034877461,"436664/564694/555401",3
"dre04146","dre04146","Peroxisome - Danio rerio (zebrafish)","4/166","102/7368",0.197572155422392,0.433799732557861,0.311956034877461,"558601/436833/79378/431754",4
"dre00470","dre00470","D-Amino acid metabolism - Danio rerio (zebrafish)","1/166","10/7368",0.203888662984175,0.438143722583015,0.315079904723585,"556445",1
"dre04814","dre04814","Motor proteins - Danio rerio (zebrafish)","8/166","254/7368",0.213849259613583,0.449974483770248,0.323587695467922,"322509/566034/324244/100008376/100002038/492493/436902/100002040",8
"dre00561","dre00561","Glycerolipid metabolism - Danio rerio (zebrafish)","3/166","73/7368",0.226673887278315,0.467225767655303,0.335993517125752,"450063/565117/322481",3
"dre01232","dre01232","Nucleotide metabolism - Danio rerio (zebrafish)","4/166","110/7368",0.23562342491995,0.475959318338299,0.342274027778454,"402979/402940/436919/553701",4
"dre00062","dre00062","Fatty acid elongation - Danio rerio (zebrafish)","2/166","42/7368",0.244153741975557,0.483520155677084,0.347711211482218,"405845/406648",2
"dre00230","dre00230","Purine metabolism - Danio rerio (zebrafish)","5/166","166/7368",0.319278593698849,0.620137268530457,0.445955930470053,"550420/436604/402940/436919/553701",5
"dre04530","dre04530","Tight junction - Danio rerio (zebrafish)","7/166","248/7368",0.325775565041688,0.620817586211519,0.446445163612244,"81580/436719/81591/436897/100150331/81587/445070",7
"dre00071","dre00071","Fatty acid degradation - Danio rerio (zebrafish)","2/166","56/7368",0.360927186722685,0.660838481029084,0.475225171349732,"449677/431754",2
"dre00450","dre00450","Selenocompound metabolism - Danio rerio (zebrafish)","1/166","20/7368",0.366405494431967,0.660838481029084,0.475225171349732,"445818",1
"dre00785","dre00785","Lipoic acid metabolism - Danio rerio (zebrafish)","1/166","20/7368",0.366405494431967,0.660838481029084,0.475225171349732,"436852",1
"dre04910","dre04910","Insulin signaling pathway - Danio rerio (zebrafish)","5/166","180/7368",0.382166884138352,0.677172899964449,0.486971652918676,"445118/337167/282672/445505/378727",5
"dre03060","dre03060","Protein export - Danio rerio (zebrafish)","1/166","22/7368",0.394711333084149,0.685051610540262,0.492637427069079,"436794",1
"dre04142","dre04142","Lysosome - Danio rerio (zebrafish)","5/166","184/7368",0.400178663582925,0.685051610540262,0.492637427069079,"405845/550415/436641/406648/571066",5
"dre04371","dre04371","Apelin signaling pathway - Danio rerio (zebrafish)","5/166","193/7368",0.440472361015403,0.741461807709261,0.533203384387066,"797361/322509/406483/100124530/335656",5
"dre00564","dre00564","Glycerophospholipid metabolism - Danio rerio (zebrafish)","3/166","112/7368",0.464672490554225,0.769375763048799,0.553276994792779,"560649/492483/571738",3
"dre00600","dre00600","Sphingolipid metabolism - Danio rerio (zebrafish)","2/166","74/7368",0.499932543058021,0.814406239497743,0.585659515636731,"402799/100332380",2
"dre01040","dre01040","Biosynthesis of unsaturated fatty acids - Danio rerio (zebrafish)","1/166","35/7368",0.550415251849241,0.882411752964657,0.634563949500379,"431754",1
"dre00601","dre00601","Glycosphingolipid biosynthesis - lacto and neolacto series - Danio rerio (zebrafish)","1/166","38/7368",0.58026555365792,0.915731576866405,0.658525052670995,"791470",1
"dre04115","dre04115","p53 signaling pathway - Danio rerio (zebrafish)","2/166","90/7368",0.606229025282193,0.941986639284638,0.677405712461074,"751765/100151464",2
"dre04260","dre04260","Cardiac muscle contraction - Danio rerio (zebrafish)","3/166","145/7368",0.639348414799732,0.963892611519288,0.693158834755924,"324244/436968/794522",3
"dre04672","dre04672","Intestinal immune network for IgA production - Danio rerio (zebrafish)","1/166","45/7368",0.64247453355997,0.963892611519288,0.693158834755924,"100333914",1
"dre00190","dre00190","Oxidative phosphorylation - Danio rerio (zebrafish)","3/166","148/7368",0.653114878323532,0.963892611519288,0.693158834755924,"559659/436968/556538",3
"dre00760","dre00760","Nicotinate and nicotinamide metabolism - Danio rerio (zebrafish)","1/166","47/7368",0.658500893018128,0.963892611519288,0.693158834755924,"402940",1
"dre00620","dre00620","Pyruvate metabolism - Danio rerio (zebrafish)","1/166","55/7368",0.715773308794198,0.999566122095668,0.718812531783231,"378727",1
"dre00280","dre00280","Valine, leucine and isoleucine degradation - Danio rerio (zebrafish)","1/166","59/7368",0.740719762841234,0.999566122095668,0.718812531783231,"431754",1
"dre04070","dre04070","Phosphatidylinositol signaling system - Danio rerio (zebrafish)","2/166","119/7368",0.753881274161204,0.999566122095668,0.718812531783231,"406290/447840",2
"dre04216","dre04216","Ferroptosis - Danio rerio (zebrafish)","1/166","62/7368",0.757989986208596,0.999566122095668,0.718812531783231,"100006523",1
"dre04270","dre04270","Vascular smooth muscle contraction - Danio rerio (zebrafish)","3/166","177/7368",0.76696962277198,0.999566122095668,0.718812531783231,"550420/322509/571738",3
"dre04068","dre04068","FoxO signaling pathway - Danio rerio (zebrafish)","3/166","182/7368",0.783199050077652,0.999566122095668,0.718812531783231,"445118/378727/100151464",3
"dre04145","dre04145","Phagosome - Danio rerio (zebrafish)","3/166","183/7368",0.78633153936603,0.999566122095668,0.718812531783231,"30491/436641/436636",3
"dre00240","dre00240","Pyrimidine metabolism - Danio rerio (zebrafish)","1/166","69/7368",0.793968272543838,0.999566122095668,0.718812531783231,"402979",1
"dre04340","dre04340","Hedgehog signaling pathway - Danio rerio (zebrafish)","1/166","69/7368",0.793968272543838,0.999566122095668,0.718812531783231,"101886177",1
"dre04540","dre04540","Gap junction - Danio rerio (zebrafish)","2/166","132/7368",0.803014272316481,0.999566122095668,0.718812531783231,"550420/326020",2
"dre04110","dre04110","Cell cycle - Danio rerio (zebrafish)","3/166","191/7368",0.810072308554905,0.999566122095668,0.718812531783231,"560560/550258/100151464",3
"dre04217","dre04217","Necroptosis - Danio rerio (zebrafish)","3/166","197/7368",0.826394339119868,0.999566122095668,0.718812531783231,"100000775/100006523/336426",3
"dre04140","dre04140","Autophagy - animal - Danio rerio (zebrafish)","3/166","200/7368",0.834099551580978,0.999566122095668,0.718812531783231,"436641/337167/100170793",3
"dre05168","dre05168","Herpes simplex virus 1 infection - Danio rerio (zebrafish)","3/166","204/7368",0.843917743304813,0.999566122095668,0.718812531783231,"30491/335396/337167",3
"dre00310","dre00310","Lysine degradation - Danio rerio (zebrafish)","1/166","84/7368",0.85414496680369,0.999566122095668,0.718812531783231,"558601",1
"dre04114","dre04114","Oocyte meiosis - Danio rerio (zebrafish)","2/166","151/7368",0.859245166398752,0.999566122095668,0.718812531783231,"560560/550258",2
"dre04137","dre04137","Mitophagy - animal - Danio rerio (zebrafish)","1/166","94/7368",0.884191813923864,0.999566122095668,0.718812531783231,"100170793",1
"dre04060","dre04060","Cytokine-cytokine receptor interaction - Danio rerio (zebrafish)","3/166","224/7368",0.885828511963407,0.999566122095668,0.718812531783231,"58151/100134974/100333914",3
"dre04512","dre04512","ECM-receptor interaction - Danio rerio (zebrafish)","1/166","105/7368",0.910179009108565,0.999566122095668,0.718812531783231,"436636",1
"dre04012","dre04012","ErbB signaling pathway - Danio rerio (zebrafish)","1/166","111/7368",0.921817524375187,0.999566122095668,0.718812531783231,"100151464",1
"dre04914","dre04914","Progesterone-mediated oocyte maturation - Danio rerio (zebrafish)","1/166","112/7368",0.923605906758227,0.999566122095668,0.718812531783231,"550258",1
"dre04210","dre04210","Apoptosis - Danio rerio (zebrafish)","2/166","201/7368",0.944563070683397,0.999566122095668,0.718812531783231,"751765/436641",2
"dre04218","dre04218","Cellular senescence - Danio rerio (zebrafish)","2/166","201/7368",0.944563070683397,0.999566122095668,0.718812531783231,"337167/100151464",2
"dre04150","dre04150","mTOR signaling pathway - Danio rerio (zebrafish)","2/166","208/7368",0.951558948095136,0.999566122095668,0.718812531783231,"337167/100170793",2
"dre03040","dre03040","Spliceosome - Danio rerio (zebrafish)","1/166","143/7368",0.96277590987864,0.999566122095668,0.718812531783231,"335396",1
"dre04916","dre04916","Melanogenesis - Danio rerio (zebrafish)","1/166","147/7368",0.966081477284796,0.999566122095668,0.718812531783231,"58074",1
"dre04261","dre04261","Adrenergic signaling in cardiomyocytes - Danio rerio (zebrafish)","2/166","249/7368",0.978400241444595,0.999566122095668,0.718812531783231,"324244/794522",2
"dre04144","dre04144","Endocytosis - Danio rerio (zebrafish)","3/166","341/7368",0.984964962373668,0.999566122095668,0.718812531783231,"336426/557582/447840",3
"dre04020","dre04020","Calcium signaling pathway - Danio rerio (zebrafish)","3/166","391/7368",0.994145089518029,0.999566122095668,0.718812531783231,"335654/100002038/393802",3
"dre04810","dre04810","Regulation of actin cytoskeleton - Danio rerio (zebrafish)","2/166","321/7368",0.99506848742769,0.999566122095668,0.718812531783231,"557935/447840",2
"dre04510","dre04510","Focal adhesion - Danio rerio (zebrafish)","1/166","278/7368",0.998432905113041,0.999566122095668,0.718812531783231,"447840",1
"dre05132","dre05132","Salmonella infection - Danio rerio (zebrafish)","1/166","332/7368",0.999566122095668,0.999566122095668,0.718812531783231,"449788",1
