"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"dre04146","dre04146","Peroxisome - Danio rerio (zebrafish)","10/338","102/7368",0.0181616052624037,0.108969631574422,0.0922626171225083,"30553/450052/550422/558601/436833/573990/541344/79378/431754/393539",10
"dre01200","dre01200","Carbon metabolism - Danio rerio (zebrafish)","12/338","134/7368",0.0197710233453651,0.113683384235849,0.0962536662866458,"100148522/792824/792692/560753/768196/563642/79378/445129/282672/445505/553804/436852",12
"dre00630","dre00630","Glyoxylate and dicarboxylate metabolism - Danio rerio (zebrafish)","5/338","37/7368",0.0257213001054069,0.141981576581846,0.120213234176849,"792824/100000775/79378/553804/436852",5
"dre00500","dre00500","Starch and sucrose metabolism - Danio rerio (zebrafish)","5/338","38/7368",0.0285435548410461,0.151500406464014,0.128272655358547,"445118/445049/100536353/100148922/406539",5
"dre00380","dre00380","Tryptophan metabolism - Danio rerio (zebrafish)","6/338","53/7368",0.0333280235831778,0.170343231647353,0.144226534804395,"555401/30685/393315/415103/571967/557166",6
"dre03010","dre03010","Ribosome - Danio rerio (zebrafish)","11/338","138/7368",0.0517818821120492,0.255210704695099,0.216082290016446,"445040/394122/393738/767758/751639/405889/751640/677743/619204/565937/768305",11
"dre00051","dre00051","Fructose and mannose metabolism - Danio rerio (zebrafish)","5/338","45/7368",0.0537159007716977,0.255613596775665,0.216423411457657,"792692/560753/282672/445505/386663",5
"dre00260","dre00260","Glycine, serine and threonine metabolism - Danio rerio (zebrafish)","5/338","47/7368",0.0626921769131727,0.285942308084062,0.242102183046003,"558601/563642/79378/541429/436852",5
"dre01232","dre01232","Nucleotide metabolism - Danio rerio (zebrafish)","9/338","110/7368",0.0650437905989594,0.285942308084062,0.242102183046003,"406404/402979/335716/402940/30084/554129/559958/553701/492517",9
"dre00250","dre00250","Alanine, aspartate and glutamate metabolism - Danio rerio (zebrafish)","5/338","48/7368",0.0674786750598027,0.285942308084062,0.242102183046003,"100148522/100000775/79378/556445/402904",5
"dre00052","dre00052","Galactose metabolism - Danio rerio (zebrafish)","4/338","34/7368",0.0683775084548845,0.285942308084062,0.242102183046003,"445118/100536353/100148922/559107",4
"dre03020","dre03020","RNA polymerase - Danio rerio (zebrafish)","4/338","35/7368",0.0745386163322959,0.302539089819319,0.25615437810789,"449786/449992/796803/436588",4
"dre00010","dre00010","Glycolysis / Gluconeogenesis - Danio rerio (zebrafish)","7/338","81/7368",0.0773059323270282,0.304806247460854,0.258073939497748,"445118/792692/560753/557008/282672/445505/378727",7
"dre00410","dre00410","beta-Alanine metabolism - Danio rerio (zebrafish)","4/338","36/7368",0.0809703964324855,0.310386519657861,0.262798655087892,"387290/541429/557008/322660",4
"dre00561","dre00561","Glycerolipid metabolism - Danio rerio (zebrafish)","6/338","73/7368",0.11719994054849,0.429600507502408,0.363734983468858,"450063/565117/322481/335485/436610/567414",6
"dre04115","dre04115","p53 signaling pathway - Danio rerio (zebrafish)","7/338","90/7368",0.118295791920953,0.429600507502408,0.363734983468858,"751765/406304/393548/393779/431763/100136840/402991",7
"dre03420","dre03420","Nucleotide excision repair - Danio rerio (zebrafish)","5/338","59/7368",0.132665599389743,0.458491665256143,0.388196604450281,"571834/449992/796803/436588/436837",5
"dre03450","dre03450","Non-homologous end-joining - Danio rerio (zebrafish)","2/338","14/7368",0.132896134856853,0.458491665256143,0.388196604450281,"550274/406593",2
"dre04920","dre04920","Adipocytokine signaling pathway - Danio rerio (zebrafish)","7/338","96/7368",0.150795805701767,0.507556614313266,0.429739009830454,"445118/323099/449677/30281/406463/436636/378727",7
"dre04623","dre04623","Cytosolic DNA-sensing pathway - Danio rerio (zebrafish)","5/338","63/7368",0.161522348962109,0.527331919867431,0.446482403549084,"449786/323099/796803/406463/100004555",5
"dre04110","dre04110","Cell cycle - Danio rerio (zebrafish)","12/338","191/7368",0.166885140405821,0.527331919867431,0.446482403549084,"406304/100049158/560560/751740/393548/569473/768140/431763/399483/550434/550258/402991",12
"dre00220","dre00220","Arginine biosynthesis - Danio rerio (zebrafish)","3/338","31/7368",0.168134815030196,0.527331919867431,0.446482403549084,"100148522/100000775/556445",3
"dre00520","dre00520","Amino sugar and nucleotide sugar metabolism - Danio rerio (zebrafish)","5/338","65/7368",0.17682525764135,0.542264123433472,0.459125230367013,"406323/406338/322468/751641/100126013",5
"dre02010","dre02010","ABC transporters - Danio rerio (zebrafish)","4/338","49/7368",0.185977387648015,0.550155441815506,0.465806666983381,"571189/557317/556979/797269",4
"dre04814","dre04814","Motor proteins - Danio rerio (zebrafish)","15/338","254/7368",0.18909504484483,0.550155441815506,0.465806666983381,"100037358/322509/751665/566034/324244/100008376/100002038/492493/393908/558627/436902/100537244/64671/100331199/445029",15
"dre00030","dre00030","Pentose phosphate pathway - Danio rerio (zebrafish)","3/338","33/7368",0.191358414544524,0.550155441815506,0.465806666983381,"792692/282672/445505",3
"dre00330","dre00330","Arginine and proline metabolism - Danio rerio (zebrafish)","5/338","68/7368",0.200748452639057,0.565373193146731,0.478691261932015,"387290/436664/564694/555401/431716",5
"dre00020","dre00020","Citrate cycle (TCA cycle) - Danio rerio (zebrafish)","3/338","35/7368",0.215327402823908,0.594303631793987,0.50318614133587,"794259/445129/378727",3
"dre01230","dre01230","Biosynthesis of amino acids - Danio rerio (zebrafish)","6/338","92/7368",0.246259854741878,0.636772592406222,0.539143842540737,"678634/100148522/792692/560753/563642/100000775",6
"dre00910","dre00910","Nitrogen metabolism - Danio rerio (zebrafish)","2/338","21/7368",0.250328449831107,0.636772592406222,0.539143842540737,"553246/100000775",2
"dre03030","dre03030","DNA replication - Danio rerio (zebrafish)","3/338","38/7368",0.25233444100564,0.636772592406222,0.539143842540737,"571834/550274/436932",3
"dre04914","dre04914","Progesterone-mediated oocyte maturation - Danio rerio (zebrafish)","7/338","112/7368",0.2540778415656,0.636772592406222,0.539143842540737,"100049158/751740/569473/30262/768140/550434/550258",7
"dre04114","dre04114","Oocyte meiosis - Danio rerio (zebrafish)","9/338","151/7368",0.256599768788554,0.636772592406222,0.539143842540737,"100049158/560560/751740/569473/30262/768140/560151/550434/550258",9
"dre00592","dre00592","alpha-Linolenic acid metabolism - Danio rerio (zebrafish)","2/338","22/7368",0.267629060576528,0.636772592406222,0.539143842540737,"560649/431754",2
"dre03060","dre03060","Protein export - Danio rerio (zebrafish)","2/338","22/7368",0.267629060576528,0.636772592406222,0.539143842540737,"436794/436772",2
"dre03430","dre03430","Mismatch repair - Danio rerio (zebrafish)","2/338","22/7368",0.267629060576528,0.636772592406222,0.539143842540737,"571834/393632",2
"dre00270","dre00270","Cysteine and methionine metabolism - Danio rerio (zebrafish)","4/338","59/7368",0.285464601783921,0.66769686518951,0.56532686526343,"678634/563642/561410/393315",4
"dre04210","dre04210","Apoptosis - Danio rerio (zebrafish)","11/338","201/7368",0.316783600094379,0.716793281422209,0.606895913332305,"751765/406304/393317/323099/436641/393548/406463/570425/436866/431763/402991",11
"dre04216","dre04216","Ferroptosis - Danio rerio (zebrafish)","4/338","62/7368",0.316843407005469,0.716793281422209,0.606895913332305,"399488/791518/100006523/431716",4
"dre04068","dre04068","FoxO signaling pathway - Danio rerio (zebrafish)","10/338","182/7368",0.324352934838543,0.721946854963209,0.611259350884182,"406304/445118/393548/436866/403036/402792/30262/431763/378727/402991",10
"dre00340","dre00340","Histidine metabolism - Danio rerio (zebrafish)","2/338","26/7368",0.336437743424425,0.736958866548742,0.623969749709461,"555401/557008",2
"dre00470","dre00470","D-Amino acid metabolism - Danio rerio (zebrafish)","1/338","10/7368",0.374928875275651,0.808440387313123,0.684491861111798,"556445",1
"dre04371","dre04371","Apelin signaling pathway - Danio rerio (zebrafish)","10/338","193/7368",0.3924874327941,0.833281011162858,0.705523968261459,"797361/100037358/322509/335656/321449/100003770/100537244/64671/100136840/560151",10
"dre04136","dre04136","Autophagy - other - Danio rerio (zebrafish)","2/338","34/7368",0.466664119116843,0.971532625370241,0.822579110725376,"403036/448859",2
"dre00565","dre00565","Ether lipid metabolism - Danio rerio (zebrafish)","3/338","56/7368",0.477637731867338,0.971532625370241,0.822579110725376,"560649/335485/751651",3
"dre01212","dre01212","Fatty acid metabolism - Danio rerio (zebrafish)","4/338","78/7368",0.483648874703758,0.971532625370241,0.822579110725376,"405845/449677/406648/431754",4
"dre03040","dre03040","Spliceosome - Danio rerio (zebrafish)","7/338","143/7368",0.485766312685121,0.971532625370241,0.822579110725376,"563948/335396/447922/394058/566017/368925/415171",7
"dre00230","dre00230","Purine metabolism - Danio rerio (zebrafish)","8/338","166/7368",0.495212417437265,0.976275908662037,0.826595162940397,"550420/406404/436604/335716/402940/30084/554129/553701",8
"dre00601","dre00601","Glycosphingolipid biosynthesis - lacto and neolacto series - Danio rerio (zebrafish)","2/338","38/7368",0.525943475302931,0.999950418477053,0.846639942417642,"791470/100003996",2
"dre03018","dre03018","RNA degradation - Danio rerio (zebrafish)","4/338","86/7368",0.561218455794214,0.999950418477053,0.846639942417642,"563948/321035/492503/566017",4
"dre00062","dre00062","Fatty acid elongation - Danio rerio (zebrafish)","2/338","42/7368",0.580623896175753,0.999950418477053,0.846639942417642,"405845/406648",2
"dre04910","dre04910","Insulin signaling pathway - Danio rerio (zebrafish)","8/338","180/7368",0.588404663565717,0.999950418477053,0.846639942417642,"445118/554046/445073/282672/30262/445505/378727/560151",8
"dre00564","dre00564","Glycerophospholipid metabolism - Danio rerio (zebrafish)","5/338","112/7368",0.589385230526272,0.999950418477053,0.846639942417642,"560649/335485/567414/393421/550404",5
"dre04130","dre04130","SNARE interactions in vesicular transport - Danio rerio (zebrafish)","2/338","43/7368",0.593551087887296,0.999950418477053,0.846639942417642,"100001316/327007",2
"dre00450","dre00450","Selenocompound metabolism - Danio rerio (zebrafish)","1/338","20/7368",0.609541639449885,0.999950418477053,0.846639942417642,"393315",1
"dre00785","dre00785","Lipoic acid metabolism - Danio rerio (zebrafish)","1/338","20/7368",0.609541639449885,0.999950418477053,0.846639942417642,"436852",1
"dre00562","dre00562","Inositol phosphate metabolism - Danio rerio (zebrafish)","4/338","97/7368",0.656635745817004,0.999950418477053,0.846639942417642,"566188/560753/406290/447840",4
"dre00563","dre00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Danio rerio (zebrafish)","1/338","23/7368",0.660989783772434,0.999950418477053,0.846639942417642,"796295",1
"dre00770","dre00770","Pantothenate and CoA biosynthesis - Danio rerio (zebrafish)","1/338","23/7368",0.660989783772434,0.999950418477053,0.846639942417642,"322660",1
"dre01210","dre01210","2-Oxocarboxylic acid metabolism - Danio rerio (zebrafish)","1/338","23/7368",0.660989783772434,0.999950418477053,0.846639942417642,"100148522",1
"dre00600","dre00600","Sphingolipid metabolism - Danio rerio (zebrafish)","3/338","74/7368",0.666905861449692,0.999950418477053,0.846639942417642,"569930/335485/100332380",3
"dre04514","dre04514","Cell adhesion molecules - Danio rerio (zebrafish)","8/338","194/7368",0.672586685284583,0.999950418477053,0.846639942417642,"557935/81580/436719/81591/436897/81587/562525/445070",8
"dre03410","dre03410","Base excision repair - Danio rerio (zebrafish)","2/338","50/7368",0.675710686642714,0.999950418477053,0.846639942417642,"571834/550274",2
"dre04530","dre04530","Tight junction - Danio rerio (zebrafish)","10/338","248/7368",0.708679650627031,0.999950418477053,0.846639942417642,"553434/81580/436719/81591/436897/100150331/81587/562525/445070/100537244",10
"dre00620","dre00620","Pyruvate metabolism - Danio rerio (zebrafish)","2/338","55/7368",0.725753927504608,0.999950418477053,0.846639942417642,"768196/378727",2
"dre00071","dre00071","Fatty acid degradation - Danio rerio (zebrafish)","2/338","56/7368",0.734943416231914,0.999950418477053,0.846639942417642,"449677/431754",2
"dre04120","dre04120","Ubiquitin mediated proteolysis - Danio rerio (zebrafish)","6/338","161/7368",0.755152841192316,0.999950418477053,0.846639942417642,"751740/553013/569473/445073/768140/566441",6
"dre00280","dre00280","Valine, leucine and isoleucine degradation - Danio rerio (zebrafish)","2/338","59/7368",0.760953573781496,0.999950418477053,0.846639942417642,"431754/553804",2
"dre00640","dre00640","Propanoate metabolism - Danio rerio (zebrafish)","1/338","32/7368",0.77819420800699,0.999950418477053,0.846639942417642,"553804",1
"dre00790","dre00790","Folate biosynthesis - Danio rerio (zebrafish)","1/338","34/7368",0.798163710393237,0.999950418477053,0.846639942417642,"415103",1
"dre01040","dre01040","Biosynthesis of unsaturated fatty acids - Danio rerio (zebrafish)","1/338","35/7368",0.80746568283489,0.999950418477053,0.846639942417642,"431754",1
"dre04261","dre04261","Adrenergic signaling in cardiomyocytes - Danio rerio (zebrafish)","9/338","249/7368",0.814279415650924,0.999950418477053,0.846639942417642,"100037358/322485/324244/393908/100537244/794522/64671/100331199/560151",9
"dre04140","dre04140","Autophagy - animal - Danio rerio (zebrafish)","7/338","200/7368",0.81875984855387,0.999950418477053,0.846639942417642,"407723/436641/403036/402792/327007/30262/448859",7
"dre04622","dre04622","RIG-I-like receptor signaling pathway - Danio rerio (zebrafish)","2/338","67/7368",0.819757471161141,0.999950418477053,0.846639942417642,"323099/406463",2
"dre04218","dre04218","Cellular senescence - Danio rerio (zebrafish)","7/338","201/7368",0.82266516146403,0.999950418477053,0.846639942417642,"406304/777755/393548/431763/100136840/560151/402991",7
"dre04270","dre04270","Vascular smooth muscle contraction - Danio rerio (zebrafish)","6/338","177/7368",0.829136435567132,0.999950418477053,0.846639942417642,"550420/322509/322485/100003770/550561/560151",6
"dre03015","dre03015","mRNA surveillance pathway - Danio rerio (zebrafish)","3/338","99/7368",0.83939748124381,0.999950418477053,0.846639942417642,"561459/321035/394058",3
"dre00512","dre00512","Mucin type O-glycan biosynthesis - Danio rerio (zebrafish)","1/338","39/7368",0.840590166458075,0.999950418477053,0.846639942417642,"100170813",1
"dre03022","dre03022","Basal transcription factors - Danio rerio (zebrafish)","1/338","40/7368",0.847941854783518,0.999950418477053,0.846639942417642,"436837",1
"dre03440","dre03440","Homologous recombination - Danio rerio (zebrafish)","1/338","40/7368",0.847941854783518,0.999950418477053,0.846639942417642,"571834",1
"dre04145","dre04145","Phagosome - Danio rerio (zebrafish)","6/338","183/7368",0.851834895241426,0.999950418477053,0.846639942417642,"100003139/30491/436641/436772/436799/436636",6
"dre04142","dre04142","Lysosome - Danio rerio (zebrafish)","6/338","184/7368",0.85536854858296,0.999950418477053,0.846639942417642,"100003139/405845/550415/436641/406648/571066",6
"dre01250","dre01250","Biosynthesis of nucleotide sugars - Danio rerio (zebrafish)","1/338","45/7368",0.879928594413833,0.999950418477053,0.846639942417642,"100126013",1
"dre04672","dre04672","Intestinal immune network for IgA production - Danio rerio (zebrafish)","1/338","45/7368",0.879928594413833,0.999950418477053,0.846639942417642,"100333914",1
"dre00760","dre00760","Nicotinate and nicotinamide metabolism - Danio rerio (zebrafish)","1/338","47/7368",0.890757538551772,0.999950418477053,0.846639942417642,"402940",1
"dre04330","dre04330","Notch signaling pathway - Danio rerio (zebrafish)","2/338","84/7368",0.903754580161413,0.999950418477053,0.846639942417642,"100534909/359836",2
"dre04621","dre04621","NOD-like receptor signaling pathway - Danio rerio (zebrafish)","5/338","173/7368",0.904721928690654,0.999950418477053,0.846639942417642,"336637/323099/406463/403036/100004555",5
"dre03460","dre03460","Fanconi anemia pathway - Danio rerio (zebrafish)","1/338","51/7368",0.909580774225017,0.999950418477053,0.846639942417642,"393632",1
"dre04070","dre04070","Phosphatidylinositol signaling system - Danio rerio (zebrafish)","3/338","119/7368",0.915848194603602,0.999950418477053,0.846639942417642,"406290/560151/447840",3
"dre04350","dre04350","TGF-beta signaling pathway - Danio rerio (zebrafish)","4/338","153/7368",0.926076733163072,0.999950418477053,0.846639942417642,"30493/664761/402837/321364",4
"dre03050","dre03050","Proteasome - Danio rerio (zebrafish)","1/338","57/7368",0.931926433781767,0.999950418477053,0.846639942417642,"436820",1
"dre04137","dre04137","Mitophagy - animal - Danio rerio (zebrafish)","2/338","94/7368",0.934373217240208,0.999950418477053,0.846639942417642,"403036/402792",2
"dre04625","dre04625","C-type lectin receptor signaling pathway - Danio rerio (zebrafish)","3/338","129/7368",0.940061037979285,0.999950418477053,0.846639942417642,"323099/406463/560151",3
"dre00514","dre00514","Other types of O-glycan biosynthesis - Danio rerio (zebrafish)","1/338","60/7368",0.94093931135308,0.999950418477053,0.846639942417642,"100170813",1
"dre00510","dre00510","N-Glycan biosynthesis - Danio rerio (zebrafish)","1/338","63/7368",0.948761951877642,0.999950418477053,0.846639942417642,"796295",1
"dre04217","dre04217","Necroptosis - Danio rerio (zebrafish)","5/338","197/7368",0.952229984548706,0.999950418477053,0.846639942417642,"100000775/436866/100006523/336426/100004555",5
"dre04620","dre04620","Toll-like receptor signaling pathway - Danio rerio (zebrafish)","2/338","106/7368",0.958996125830665,0.999950418477053,0.846639942417642,"323099/406463",2
"dre05168","dre05168","Herpes simplex virus 1 infection - Danio rerio (zebrafish)","5/338","204/7368",0.961310309473406,0.999950418477053,0.846639942417642,"30491/335396/323099/406463/368925",5
"dre04340","dre04340","Hedgehog signaling pathway - Danio rerio (zebrafish)","1/338","69/7368",0.961443035763486,0.999950418477053,0.846639942417642,"101886177",1
"dre03008","dre03008","Ribosome biogenesis in eukaryotes - Danio rerio (zebrafish)","1/338","76/7368",0.972336952982722,0.999950418477053,0.846639942417642,"541421",1
"dre00310","dre00310","Lysine degradation - Danio rerio (zebrafish)","1/338","84/7368",0.981079913647283,0.999950418477053,0.846639942417642,"558601",1
"dre04540","dre04540","Gap junction - Danio rerio (zebrafish)","2/338","132/7368",0.985668364933404,0.999950418477053,0.846639942417642,"550420/326020",2
"dre03083","dre03083","Polycomb repressive complex - Danio rerio (zebrafish)","1/338","90/7368",0.985774464524779,0.999950418477053,0.846639942417642,"368900",1
"dre04150","dre04150","mTOR signaling pathway - Danio rerio (zebrafish)","4/338","208/7368",0.987988048357235,0.999950418477053,0.846639942417642,"553597/399488/436799/30262",4
"dre04916","dre04916","Melanogenesis - Danio rerio (zebrafish)","2/338","147/7368",0.99230951446855,0.999950418477053,0.846639942417642,"560151/58074",2
"dre04512","dre04512","ECM-receptor interaction - Danio rerio (zebrafish)","1/338","105/7368",0.993034146420324,0.999950418477053,0.846639942417642,"436636",1
"dre04060","dre04060","Cytokine-cytokine receptor interaction - Danio rerio (zebrafish)","4/338","224/7368",0.993189915684539,0.999950418477053,0.846639942417642,"58151/100333914/558616/436866",4
"dre05132","dre05132","Salmonella infection - Danio rerio (zebrafish)","7/338","332/7368",0.995035924656236,0.999950418477053,0.846639942417642,"336637/323099/449788/406463/436866/100537244/100004555",7
"dre04810","dre04810","Regulation of actin cytoskeleton - Danio rerio (zebrafish)","6/338","321/7368",0.997539526542442,0.999950418477053,0.846639942417642,"557935/553434/100003770/100537244/30262/447840",6
"dre04912","dre04912","GnRH signaling pathway - Danio rerio (zebrafish)","1/338","132/7368",0.998080676495692,0.999950418477053,0.846639942417642,"560151",1
"dre04520","dre04520","Adherens junction - Danio rerio (zebrafish)","1/338","148/7368",0.999107950679156,0.999950418477053,0.846639942417642,"100537244",1
"dre04141","dre04141","Protein processing in endoplasmic reticulum - Danio rerio (zebrafish)","2/338","202/7368",0.999270483778067,0.999950418477053,0.846639942417642,"436772/406310",2
"dre04010","dre04010","MAPK signaling pathway - Danio rerio (zebrafish)","7/338","420/7368",0.999743006863667,0.999950418477053,0.846639942417642,"406304/553597/406340/393548/30262/431763/402991",7
"dre04510","dre04510","Focal adhesion - Danio rerio (zebrafish)","3/338","278/7368",0.999816352404134,0.999950418477053,0.846639942417642,"100003770/100537244/447840",3
"dre04144","dre04144","Endocytosis - Danio rerio (zebrafish)","4/338","341/7368",0.999924655781543,0.999950418477053,0.846639942417642,"100003902/336426/557582/447840",4
"dre04020","dre04020","Calcium signaling pathway - Danio rerio (zebrafish)","5/338","391/7368",0.999950418477053,0.999950418477053,0.846639942417642,"554046/335654/100002038/100003770/560151",5
