"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"dre04115","dre04115","p53 signaling pathway - Danio rerio (zebrafish)","8/400","90/7368",0.11449360750537,0.50665519705658,0.455464141802688,"751765/406304/80973/393548/415158/431763/767645/402991",8
"dre00230","dre00230","Purine metabolism - Danio rerio (zebrafish)","13/400","166/7368",0.116461656399426,0.50665519705658,0.455464141802688,"406404/436604/335716/445069/402940/431724/30084/557834/554129/572052/415176/445486/393713",13
"dre04114","dre04114","Oocyte meiosis - Danio rerio (zebrafish)","12/400","151/7368",0.118342819750442,0.50665519705658,0.455464141802688,"550576/751740/80973/569473/559665/798352/449846/30262/445501/768140/550434/550258",12
"dre00563","dre00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Danio rerio (zebrafish)","3/400","23/7368",0.126115002012853,0.523568341689724,0.470668428564716,"570443/556797/796295",3
"dre04210","dre04210","Apoptosis - Danio rerio (zebrafish)","15/400","201/7368",0.13039941569507,0.525432939712488,0.472344632703504,"751765/406304/373110/393317/323099/436641/58122/393548/406463/415158/431763/58130/767645/402991/792024",15
"dre00130","dre00130","Ubiquinone and other terpenoid-quinone biosynthesis - Danio rerio (zebrafish)","2/400","12/7368",0.135523380778647,0.530477233333559,0.476879264694786,"561410/559504",2
"dre00520","dre00520","Amino sugar and nucleotide sugar metabolism - Danio rerio (zebrafish)","6/400","65/7368",0.139726244007054,0.531735984137954,0.478010834760973,"406323/406338/322468/554143/751641/100126013",6
"dre00500","dre00500","Starch and sucrose metabolism - Danio rerio (zebrafish)","4/400","38/7368",0.148954331649772,0.538318602868391,0.483928363700359,"445049/393400/100148922/406539",4
"dre04920","dre04920","Adipocytokine signaling pathway - Danio rerio (zebrafish)","8/400","96/7368",0.149314648970794,0.538318602868391,0.483928363700359,"323099/353221/406463/335409/436636/378727/58130/678619",8
"dre03440","dre03440","Homologous recombination - Danio rerio (zebrafish)","4/400","40/7368",0.169991252230307,0.597148757834668,0.536814480727285,"393196/322269/406487/550504",4
"dre00620","dre00620","Pyruvate metabolism - Danio rerio (zebrafish)","5/400","55/7368",0.176851658674503,0.605716930960172,0.544516949076759,"768196/571263/334208/378727/100536795",5
"dre00280","dre00280","Valine, leucine and isoleucine degradation - Danio rerio (zebrafish)","5/400","59/7368",0.215236599122002,0.719205221456446,0.646538693126425,"406283/777632/553804/100536795/100037342",5
"dre00260","dre00260","Glycine, serine and threonine metabolism - Danio rerio (zebrafish)","4/400","47/7368",0.250342916969124,0.802998445609203,0.721865679110847,"558601/541329/79378/436852",4
"dre04623","dre04623","Cytosolic DNA-sensing pathway - Danio rerio (zebrafish)","5/400","63/7368",0.25594257994832,0.802998445609203,0.721865679110847,"57923/323099/406463/436826/100004555",5
"dre04120","dre04120","Ubiquitin mediated proteolysis - Danio rerio (zebrafish)","11/400","161/7368",0.257897310998576,0.802998445609203,0.721865679110847,"550576/751740/503534/436713/569473/798352/449846/335409/445501/768140/566441",11
"dre03020","dre03020","RNA polymerase - Danio rerio (zebrafish)","3/400","35/7368",0.295369362433214,0.851993102634694,0.765910050005833,"436588/436826/554099",3
"dre00785","dre00785","Lipoic acid metabolism - Danio rerio (zebrafish)","2/400","20/7368",0.29657748983496,0.851993102634694,0.765910050005833,"541329/436852",2
"dre04622","dre04622","RIG-I-like receptor signaling pathway - Danio rerio (zebrafish)","5/400","67/7368",0.298316311282571,0.851993102634694,0.765910050005833,"100002946/570965/323099/406463/58130",5
"dre03460","dre03460","Fanconi anemia pathway - Danio rerio (zebrafish)","4/400","51/7368",0.299371231686951,0.851993102634694,0.765910050005833,"393196/406487/563218/100332714",4
"dre00330","dre00330","Arginine and proline metabolism - Danio rerio (zebrafish)","5/400","68/7368",0.309094259624876,0.851993102634694,0.765910050005833,"322614/431716/799492/436827/100536795",5
"dre00910","dre00910","Nitrogen metabolism - Danio rerio (zebrafish)","2/400","21/7368",0.317018288245134,0.851993102634694,0.765910050005833,"553246/100000775",2
"dre04146","dre04146","Peroxisome - Danio rerio (zebrafish)","7/400","102/7368",0.317165315579339,0.851993102634694,0.765910050005833,"30553/562105/558601/541344/79378/436840/334644",7
"dre00100","dre00100","Steroid biosynthesis - Danio rerio (zebrafish)","2/400","22/7368",0.337318446617248,0.855789392343759,0.769322772986706,"565117/322481",2
"dre03060","dre03060","Protein export - Danio rerio (zebrafish)","2/400","22/7368",0.337318446617248,0.855789392343759,0.769322772986706,"619260/436794",2
"dre03430","dre03430","Mismatch repair - Danio rerio (zebrafish)","2/400","22/7368",0.337318446617248,0.855789392343759,0.769322772986706,"393196/550504",2
"dre00770","dre00770","Pantothenate and CoA biosynthesis - Danio rerio (zebrafish)","2/400","23/7368",0.357433060389095,0.885489167762086,0.796021764334721,"322660/100536795",2
"dre00071","dre00071","Fatty acid degradation - Danio rerio (zebrafish)","4/400","56/7368",0.36195177660348,0.885489167762086,0.796021764334721,"406283/100005717/100536795/100037342",4
"dre03022","dre03022","Basal transcription factors - Danio rerio (zebrafish)","3/400","40/7368",0.370976973069157,0.891646408955694,0.801556894720063,"767629/751713/324153",3
"dre04216","dre04216","Ferroptosis - Danio rerio (zebrafish)","4/400","62/7368",0.436691845120424,0.999999995555191,0.898962731309699,"100006523/431716/436827/796322",4
"dre01200","dre01200","Carbon metabolism - Danio rerio (zebrafish)","8/400","134/7368",0.443566670689467,0.999999995555191,0.898962731309699,"768196/541329/192309/79378/445129/393668/553804/436852",8
"dre04621","dre04621","NOD-like receptor signaling pathway - Danio rerio (zebrafish)","10/400","173/7368",0.466045497381024,0.999999995555191,0.898962731309699,"100002946/336637/570965/57923/323099/393551/406463/403036/100004555/436734",10
"dre04744","dre04744","Phototransduction - Danio rerio (zebrafish)","3/400","49/7368",0.501639184669404,0.999999995555191,0.898962731309699,"335656/393629/140428",3
"dre00220","dre00220","Arginine biosynthesis - Danio rerio (zebrafish)","2/400","31/7368",0.507831689380142,0.999999995555191,0.898962731309699,"322614/100000775",2
"dre05132","dre05132","Salmonella infection - Danio rerio (zebrafish)","18/400","332/7368",0.538426481046546,0.999999995555191,0.898962731309699,"100002946/336637/373083/57923/323099/449788/406463/415204/450006/100009637/100537244/415158/100004555/436734/58130/767645/393550/792024",18
"dre03450","dre03450","Non-homologous end-joining - Danio rerio (zebrafish)","1/400","14/7368",0.542584321037342,0.999999995555191,0.898962731309699,"406593",1
"dre00380","dre00380","Tryptophan metabolism - Danio rerio (zebrafish)","3/400","53/7368",0.555193909373239,0.999999995555191,0.898962731309699,"30685/571201/100536795",3
"dre00790","dre00790","Folate biosynthesis - Danio rerio (zebrafish)","2/400","34/7368",0.55808991479649,0.999999995555191,0.898962731309699,"337696/541539",2
"dre04136","dre04136","Autophagy - other - Danio rerio (zebrafish)","2/400","34/7368",0.55808991479649,0.999999995555191,0.898962731309699,"570965/403036",2
"dre01230","dre01230","Biosynthesis of amino acids - Danio rerio (zebrafish)","5/400","92/7368",0.564511117257597,0.999999995555191,0.898962731309699,"678634/322614/192309/100000775/393668",5
"dre00561","dre00561","Glycerolipid metabolism - Danio rerio (zebrafish)","4/400","73/7368",0.5655139399047,0.999999995555191,0.898962731309699,"325875/565117/322481/100536795",4
"dre00020","dre00020","Citrate cycle (TCA cycle) - Danio rerio (zebrafish)","2/400","35/7368",0.574012372515476,0.999999995555191,0.898962731309699,"445129/378727",2
"dre00410","dre00410","beta-Alanine metabolism - Danio rerio (zebrafish)","2/400","36/7368",0.589513525842663,0.999999995555191,0.898962731309699,"322660/100536795",2
"dre00360","dre00360","Phenylalanine metabolism - Danio rerio (zebrafish)","1/400","16/7368",0.590993913209772,0.999999995555191,0.898962731309699,"561410",1
"dre04350","dre04350","TGF-beta signaling pathway - Danio rerio (zebrafish)","8/400","153/7368",0.595602704063615,0.999999995555191,0.898962731309699,"30493/664761/402837/266599/321364/30185/449846/30742",8
"dre01212","dre01212","Fatty acid metabolism - Danio rerio (zebrafish)","4/400","78/7368",0.618471260814997,0.999999995555191,0.898962731309699,"564649/406283/100005717/100037342",4
"dre00270","dre00270","Cysteine and methionine metabolism - Danio rerio (zebrafish)","3/400","59/7368",0.628725091686856,0.999999995555191,0.898962731309699,"678634/561410/571201",3
"dre00350","dre00350","Tyrosine metabolism - Danio rerio (zebrafish)","2/400","39/7368",0.633483009086884,0.999999995555191,0.898962731309699,"561410/553762",2
"dre00603","dre00603","Glycosphingolipid biosynthesis - globo and isoglobo series - Danio rerio (zebrafish)","1/400","18/7368",0.634291628467811,0.999999995555191,0.898962731309699,"387303",1
"dre00010","dre00010","Glycolysis / Gluconeogenesis - Danio rerio (zebrafish)","4/400","81/7368",0.648240453420857,0.999999995555191,0.898962731309699,"192309/393668/378727/100536795",4
"dre04068","dre04068","FoxO signaling pathway - Danio rerio (zebrafish)","9/400","182/7368",0.662345455004931,0.999999995555191,0.898962731309699,"406304/570965/393548/403036/30262/431763/378727/402991/678619",9
"dre00450","dre00450","Selenocompound metabolism - Danio rerio (zebrafish)","1/400","20/7368",0.673016053037871,0.999999995555191,0.898962731309699,"571201",1
"dre00670","dre00670","One carbon pool by folate - Danio rerio (zebrafish)","1/400","20/7368",0.673016053037871,0.999999995555191,0.898962731309699,"81540",1
"dre04130","dre04130","SNARE interactions in vesicular transport - Danio rerio (zebrafish)","2/400","43/7368",0.686273056411417,0.999999995555191,0.898962731309699,"393159/327007",2
"dre04620","dre04620","Toll-like receptor signaling pathway - Danio rerio (zebrafish)","5/400","106/7368",0.689678053565921,0.999999995555191,0.898962731309699,"100002946/101883994/323099/406463/336876",5
"dre00061","dre00061","Fatty acid biosynthesis - Danio rerio (zebrafish)","1/400","22/7368",0.707649155308949,0.999999995555191,0.898962731309699,"564649",1
"dre00051","dre00051","Fructose and mannose metabolism - Danio rerio (zebrafish)","2/400","45/7368",0.710245267523098,0.999999995555191,0.898962731309699,"192309/664696",2
"dre01250","dre01250","Biosynthesis of nucleotide sugars - Danio rerio (zebrafish)","2/400","45/7368",0.710245267523098,0.999999995555191,0.898962731309699,"554143/100126013",2
"dre04672","dre04672","Intestinal immune network for IgA production - Danio rerio (zebrafish)","2/400","45/7368",0.710245267523098,0.999999995555191,0.898962731309699,"654826/795788",2
"dre04371","dre04371","Apelin signaling pathway - Danio rerio (zebrafish)","9/400","193/7368",0.728686134097994,0.999999995555191,0.898962731309699,"100007047/100003596/797361/100037358/335656/558073/100537244/64671/678619",9
"dre00760","dre00760","Nicotinate and nicotinamide metabolism - Danio rerio (zebrafish)","2/400","47/7368",0.732668483925956,0.999999995555191,0.898962731309699,"402940/447919",2
"dre00250","dre00250","Alanine, aspartate and glutamate metabolism - Danio rerio (zebrafish)","2/400","48/7368",0.743317408857685,0.999999995555191,0.898962731309699,"100000775/79378",2
"dre02010","dre02010","ABC transporters - Danio rerio (zebrafish)","2/400","49/7368",0.753601588610378,0.999999995555191,0.898962731309699,"557317/568482",2
"dre03410","dre03410","Base excision repair - Danio rerio (zebrafish)","2/400","50/7368",0.763529127650749,0.999999995555191,0.898962731309699,"553610/393774",2
"dre00340","dre00340","Histidine metabolism - Danio rerio (zebrafish)","1/400","26/7368",0.76632118646074,0.999999995555191,0.898962731309699,"100536795",1
"dre03082","dre03082","ATP-dependent chromatin remodeling - Danio rerio (zebrafish)","6/400","141/7368",0.785351694314354,0.999999995555191,0.898962731309699,"796934/81595/394048/393774/407699/799716",6
"dre03015","dre03015","mRNA surveillance pathway - Danio rerio (zebrafish)","4/400","99/7368",0.793483422828008,0.999999995555191,0.898962731309699,"321035/368893/192325/394058",4
"dre04530","dre04530","Tight junction - Danio rerio (zebrafish)","11/400","248/7368",0.797910291431115,0.999999995555191,0.898962731309699,"436719/81591/436897/415204/550468/450006/445070/100537244/393550/792024/678619",11
"dre00515","dre00515","Mannose type O-glycan biosynthesis - Danio rerio (zebrafish)","1/400","30/7368",0.813241748716076,0.999999995555191,0.898962731309699,"553716",1
"dre03050","dre03050","Proteasome - Danio rerio (zebrafish)","2/400","57/7368",0.823747541762427,0.999999995555191,0.898962731309699,"322269/436709",2
"dre00640","dre00640","Propanoate metabolism - Danio rerio (zebrafish)","1/400","32/7368",0.833048793362028,0.999999995555191,0.898962731309699,"553804",1
"dre00310","dre00310","Lysine degradation - Danio rerio (zebrafish)","3/400","84/7368",0.842340824986759,0.999999995555191,0.898962731309699,"558601/569027/100536795",3
"dre04217","dre04217","Necroptosis - Danio rerio (zebrafish)","8/400","197/7368",0.846898084032472,0.999999995555191,0.898962731309699,"57923/100000775/100006523/336426/394048/100004555/58130/767645",8
"dre00052","dre00052","Galactose metabolism - Danio rerio (zebrafish)","1/400","34/7368",0.850759851916906,0.999999995555191,0.898962731309699,"100148922",1
"dre00510","dre00510","N-Glycan biosynthesis - Danio rerio (zebrafish)","2/400","63/7368",0.864012274904944,0.999999995555191,0.898962731309699,"445202/796295",2
"dre05168","dre05168","Herpes simplex virus 1 infection - Danio rerio (zebrafish)","8/400","204/7368",0.872164693419759,0.999999995555191,0.898962731309699,"335396/323099/406463/335409/553427/415158/58130/767645",8
"dre04261","dre04261","Adrenergic signaling in cardiomyocytes - Danio rerio (zebrafish)","10/400","249/7368",0.87696046410744,0.999999995555191,0.898962731309699,"100037358/324244/100329813/393908/556703/100537244/794522/64671/797409/100331199",10
"dre04137","dre04137","Mitophagy - animal - Danio rerio (zebrafish)","3/400","94/7368",0.892041637113366,0.999999995555191,0.898962731309699,"751649/403036/436984",3
"dre04340","dre04340","Hedgehog signaling pathway - Danio rerio (zebrafish)","2/400","69/7368",0.895691626091391,0.999999995555191,0.898962731309699,"101886177/30269",2
"dre03250","dre03250","Viral life cycle - HIV-1 - Danio rerio (zebrafish)","2/400","73/7368",0.912847185750033,0.999999995555191,0.898962731309699,"436782/799716",2
"dre04218","dre04218","Cellular senescence - Danio rerio (zebrafish)","7/400","201/7368",0.926222826452199,0.999999995555191,0.898962731309699,"100002946/406304/80973/777755/393548/431763/402991",7
"dre03013","dre03013","Nucleocytoplasmic transport - Danio rerio (zebrafish)","3/400","110/7368",0.942957272353997,0.999999995555191,0.898962731309699,"368893/798071/192325",3
"dre03083","dre03083","Polycomb repressive complex - Danio rerio (zebrafish)","2/400","90/7368",0.960251471217798,0.999999995555191,0.898962731309699,"791894/560495",2
"dre04520","dre04520","Adherens junction - Danio rerio (zebrafish)","4/400","148/7368",0.963745488096965,0.999999995555191,0.898962731309699,"572157/450006/100009637/100537244",4
"dre00514","dre00514","Other types of O-glycan biosynthesis - Danio rerio (zebrafish)","1/400","60/7368",0.965367085854878,0.999999995555191,0.898962731309699,"641495",1
"dre04910","dre04910","Insulin signaling pathway - Danio rerio (zebrafish)","5/400","180/7368",0.970918501519543,0.999999995555191,0.898962731309699,"405894/335409/30262/378727/678619",5
"dre00562","dre00562","Inositol phosphate metabolism - Danio rerio (zebrafish)","2/400","97/7368",0.971473629465854,0.999999995555191,0.898962731309699,"192309/406290",2
"dre04145","dre04145","Phagosome - Danio rerio (zebrafish)","5/400","183/7368",0.973973541410348,0.999999995555191,0.898962731309699,"436641/393551/436636/571584/792024",5
"dre04625","dre04625","C-type lectin receptor signaling pathway - Danio rerio (zebrafish)","3/400","129/7368",0.974338452923271,0.999999995555191,0.898962731309699,"57923/323099/406463",3
"dre04142","dre04142","Lysosome - Danio rerio (zebrafish)","5/400","184/7368",0.974923892265548,0.999999995555191,0.898962731309699,"436945/436641/368852/571066/100007877",5
"dre00970","dre00970","Aminoacyl-tRNA biosynthesis - Danio rerio (zebrafish)","1/400","67/7368",0.976649657173317,0.999999995555191,0.898962731309699,"751732",1
"dre04540","dre04540","Gap junction - Danio rerio (zebrafish)","3/400","132/7368",0.977457249759784,0.999999995555191,0.898962731309699,"80973/572372/792024",3
"dre04514","dre04514","Cell adhesion molecules - Danio rerio (zebrafish)","5/400","194/7368",0.982805527640834,0.999999995555191,0.898962731309699,"436719/81591/436897/550468/445070",5
"dre03008","dre03008","Ribosome biogenesis in eukaryotes - Danio rerio (zebrafish)","1/400","76/7368",0.985941591790778,0.999999995555191,0.898962731309699,"100003787",1
"dre04140","dre04140","Autophagy - animal - Danio rerio (zebrafish)","5/400","200/7368",0.986350090099318,0.999999995555191,0.898962731309699,"570965/436641/403036/327007/30262",5
"dre04270","dre04270","Vascular smooth muscle contraction - Danio rerio (zebrafish)","4/400","177/7368",0.988712085732827,0.999999995555191,0.898962731309699,"570244/450006/550561/567953",4
"dre04150","dre04150","mTOR signaling pathway - Danio rerio (zebrafish)","5/400","208/7368",0.990015436412289,0.999999995555191,0.898962731309699,"553597/798071/561019/30262/796322",5
"dre04330","dre04330","Notch signaling pathway - Danio rerio (zebrafish)","1/400","84/7368",0.991049894263446,0.999999995555191,0.898962731309699,"100534909",1
"dre04060","dre04060","Cytokine-cytokine receptor interaction - Danio rerio (zebrafish)","5/400","224/7368",0.994740156442757,0.999999995555191,0.898962731309699,"100002946/654826/795788/101883994/30742",5
"dre04141","dre04141","Protein processing in endoplasmic reticulum - Danio rerio (zebrafish)","4/400","202/7368",0.996103165525671,0.999999995555191,0.898962731309699,"798071/449846/406310/767645",4
"dre04512","dre04512","ECM-receptor interaction - Danio rerio (zebrafish)","1/400","105/7368",0.997271093596862,0.999999995555191,0.898962731309699,"436636",1
"dre04070","dre04070","Phosphatidylinositol signaling system - Danio rerio (zebrafish)","1/400","119/7368",0.998766206556113,0.999999995555191,0.898962731309699,"406290",1
"dre04010","dre04010","MAPK signaling pathway - Danio rerio (zebrafish)","10/400","420/7368",0.999455989294663,0.999999995555191,0.898962731309699,"406304/553597/393548/30747/30262/797409/431763/58130/58118/402991",10
"dre04810","dre04810","Regulation of actin cytoskeleton - Danio rerio (zebrafish)","6/400","321/7368",0.999692104834654,0.999999995555191,0.898962731309699,"415204/450006/100009637/100537244/30262/393550",6
"dre04916","dre04916","Melanogenesis - Danio rerio (zebrafish)","1/400","147/7368",0.999748990441893,0.999999995555191,0.898962731309699,"353221",1
"dre04144","dre04144","Endocytosis - Danio rerio (zebrafish)","6/400","341/7368",0.999871028393768,0.999999995555191,0.898962731309699,"415204/406798/100009637/336426/571767/393550",6
"dre04310","dre04310","Wnt signaling pathway - Danio rerio (zebrafish)","1/400","225/7368",0.999997125415131,0.999999995555191,0.898962731309699,"449846",1
"dre04510","dre04510","Focal adhesion - Danio rerio (zebrafish)","2/400","278/7368",0.999997638910189,0.999999995555191,0.898962731309699,"450006/100537244",2
"dre04020","dre04020","Calcium signaling pathway - Danio rerio (zebrafish)","2/400","391/7368",0.999999995555191,0.999999995555191,0.898962731309699,"335654/100002038",2
